_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,animal_present,animal_present_gold,image_url,label
2236910157,4/6/2019 18:51:39,false,4693289716,,4/6/2019 18:50:53,false,feca,1.0,45175751,VEN,25,Caracas,186.167.244.95,no,,https://i.imgur.com/4wVVKyI.png,Snail
2236910158,4/6/2019 18:51:22,false,4693289033,,4/6/2019 18:50:58,false,eup_slw,1.0,36143603,TUR,"","",176.88.198.138,yes,,https://i.imgur.com/4y4t10c.png,Frog
2236910158,4/6/2019 18:51:28,false,4693289262,,4/6/2019 18:50:58,false,feca,1.0,45171551,SRB,00,Beograd,85.222.170.104,no,,https://i.imgur.com/4y4t10c.png,Frog
2236910158,4/6/2019 18:51:39,false,4693289727,,4/6/2019 18:50:53,false,feca,1.0,45175751,VEN,25,Caracas,186.167.244.95,yes,,https://i.imgur.com/4y4t10c.png,Frog
2236910159,4/6/2019 18:51:22,false,4693289043,,4/6/2019 18:50:58,false,eup_slw,1.0,36143603,TUR,"","",176.88.198.138,yes,,https://i.imgur.com/5d45zYE.png,Scorpion
2236910159,4/6/2019 18:51:28,false,4693289264,,4/6/2019 18:50:58,false,feca,1.0,45171551,SRB,00,Beograd,85.222.170.104,no,,https://i.imgur.com/5d45zYE.png,Scorpion
2236910159,4/6/2019 18:51:39,false,4693289722,,4/6/2019 18:50:53,false,feca,1.0,45175751,VEN,25,Caracas,186.167.244.95,yes,,https://i.imgur.com/5d45zYE.png,Scorpion
2236910160,4/6/2019 18:51:22,false,4693289040,,4/6/2019 18:50:58,false,eup_slw,1.0,36143603,TUR,"","",176.88.198.138,yes,,https://i.imgur.com/5wICy8f.png,Scorpion
2236910160,4/6/2019 18:51:28,false,4693289260,,4/6/2019 18:50:58,false,feca,1.0,45171551,SRB,00,Beograd,85.222.170.104,no,,https://i.imgur.com/5wICy8f.png,Scorpion
2236910160,4/6/2019 18:51:39,false,4693289712,,4/6/2019 18:50:53,false,feca,1.0,45175751,VEN,25,Caracas,186.167.244.95,yes,,https://i.imgur.com/5wICy8f.png,Scorpion
2236910161,4/6/2019 18:51:14,false,4693288807,,4/6/2019 18:51:00,false,neodev,1.0,45016061,VEN,07,Valencia,190.203.64.122,no,,https://i.imgur.com/60RVODx.png,Frog
2236910161,4/6/2019 18:51:31,false,4693289394,,4/6/2019 18:50:59,false,clixsense,1.0,45080261,DEU,07,Oberhausen,2.247.243.44,no,,https://i.imgur.com/60RVODx.png,Frog
2236910161,4/6/2019 18:52:18,false,4693291264,,4/6/2019 18:51:03,false,feca,1.0,45181307,VEN,"","",190.201.191.144,no,,https://i.imgur.com/60RVODx.png,Frog
2236910162,4/6/2019 18:51:14,false,4693288822,,4/6/2019 18:51:00,false,neodev,1.0,45016061,VEN,07,Valencia,190.203.64.122,yes,,https://i.imgur.com/6UdMa76.png,Scorpion
